Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Le Mount,yes,"Road Number 4 street no 7, 110037 New Delhi, India",7 reviews,10,4 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American, Buffet, Breakfast to go",NA,double bed,Double Room,"₹ 1,080"
Hotel Transit Near Delhi Airport,no,"Plot No 58/9, Road Number 4, Block C, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, Mahipalpur, 110037 New Delhi, India",375 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,no,no,"Continental, American",NA,double bed,Deluxe Room,"₹ 2,499"
Grand Peepal Hotel - Karol Bagh New Delhi,yes,"Saraswati Marg 4/1, Gali Number 4, Near Apra Deluxe, Saraswati Marg, Karol Bagh, Karol bagh, 110005 New Delhi, India",NA,NA,3 out of 5,NA,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal, Asian, American, Buffet, Breakfast to go",NA,double bed,Deluxe King Room,"₹ 1,750"
Skon Boutique by Orion Hotels,yes,"52, Ring Road, Lajpat Nagar-III, 110024 New Delhi, India",100 reviews,7.7,3 out of 5,Good,no,yes,no,NA,no,yes,Continental,single bed,double bed,Deluxe Double or Twin Room,"₹ 3,574"
"THE SINGH EMPIRE, New Delhi",yes,"8707-10 D B Gupta Road, Pahar Ganj, Paharganj, 110055 New Delhi, India","1,717 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Asian",single bed,double bed,Deluxe Double or Twin Room,"₹ 1,998"
Hotel Tashree Delhi Airport,no,"Khasra No. 99-100, Kapashera Old Delhi-Gurugram, road, near HDFC Bank, Kapas Hera Extension, 110037 New Delhi, India",277 reviews,7.1,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Italian, Vegetarian",single bed,double bed,Deluxe Double Room,"₹ 1,695"
Hotel Grand Suites Delhi Airport By D Capitol,yes,"H NO-815, G/F BACK PORTION, BL OCK-K-2 MATA CHOWK, MAHIPAL PUR,NEAR INDIRA GANDHI INTERNATIONAL AIRPORT, 110037 New Delhi, India",506 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,no,no,Continental,single bed,double bed,Deluxe King Room,"₹ 2,000"
Hotel Tripple Tree - Karol Bagh,yes,"7A/73 WEA Channa Market Karol Bagh Delhi, Karol bagh, 110005 New Delhi, India",476 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, American",single bed,double bed,Deluxe Double Room,"₹ 4,181"
Atlas Inn,yes,"6 रोड नंबर 4 A-85 Road No 4 Gali No 6 Mahipalpur, Mahipalpur, 110037 New Delhi, India",2 reviews,9.5,3 out of 5,Exceptional,yes,yes,no,NA,no,no,NA,NA,double bed,Double Room,₹ 899
The Ramida Suites At Delhi Airport,yes,"Plot, 184/2, Road, Number, 3 Block, A Mahipalpur, Mahipalpur, 110037 New Delhi, India",61 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,yes,no,"Continental, Vegetarian",NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,147"
Hindustan by Backpackers Heaven Near New Delhi Railway Station,yes,"1518, Ranjeet Gali, Sangatrashan, Paharganj, New Delhi, 110055, Paharganj, 110055 New Delhi, India",128 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Double Room,"₹ 1,785"
Hotel City Empire,yes,"Building No, 3529, Desh Bandhu Gupta Road, Dariba Pan Road, Paharganj, 110055 New Delhi, India","2,311 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Superior Double/Twin,"₹ 2,850"
Majestic Park B & B,yes,"548G/F, VASANT KUNJ MARG NEAR CHHOTI REDLIGHT,BEHIND KELVISH,MAHIPALPUR EXTN NEW DELHI 110 037, 110037 New Delhi, India",97 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Superior Double or Twin Room,"₹ 1,259"
Hotel Decent Suites - Delhi Airport,yes,"A Block, Road No-6, Block RZ,Mahlpalpur,Near Igi T3 Airport,New Delhi-110037, 110037 New Delhi, India","1,954 reviews",7.7,3 out of 5,Good,yes,yes,no,Bar,no,yes,Continental,NA,double bed,Deluxe King Room,"₹ 2,000"
"HOTEL DAKHA INTERNATIONAL - Karol Bagh, New Delhi",yes,"974/1, Arya Samaj Road Karol Bagh, Karol bagh, 110005 New Delhi, India",523 reviews,8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Deluxe Double or Twin Room,"₹ 2,868"
New Delhi YMCA Tourist Hostel,yes,"1, Jai Singh Road, Connought Place, Connaught Place, 110001 New Delhi, India","1,193 reviews",6.5,4 out of 5,Pleasant,no,yes,no,NA,yes,yes,"Continental, American",single bed,double bed,Standard Double or Twin Room,"₹ 3,850"
Hotel Ark Suites At Delhi Airport,yes,"386, MAHIPALPUR MAHRAULI ROAD,OPPOSITE CANARA BANK, MAHIPALPUR EXTN, 110037 New Delhi, India",119 reviews,7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal, American",single bed,double bed,Superior Double or Twin Room,"₹ 1,299"
Hotel Ronit Royal New Delhi Airport,yes,"A399, G/f, Road No-2, Mahipalpur, 110037 New Delhi, India",68 reviews,7.7,3 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Halal",single bed,double bed,Deluxe Queen Room,"₹ 2,001"
Airport Qualia Suites,yes,"Plot No- A-26/1, Kh No-389/3, Mahipalpur, Block-A, New Delhi-110037, 110037 New Delhi, India",40 reviews,8.5,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, American",single bed,double bed,Deluxe Triple Room,"₹ 1,364"
HOTEL AMBIENCE DX PAHARGANJ NEW Delhi NEAR Rk ASHRAM METRO STATION,yes,"Metro Parking Road, Paharganj, 110001 New Delhi, India",73 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,no,yes,Continental,single bed,double bed,Budget Double Room,"₹ 1,799"
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,yes,"7418, Arakashan Road, Saran building, Street No. 3, Ram Nagar, Paharganj, Paharganj, 110055 New Delhi, India",967 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 2,009"
"Hotel Ishaan Residency - A Unit of MGM Club "" Couple Friendly """,yes,"19 Ansari Road, Dariyaganj, 110006 New Delhi, India",36 reviews,6.7,3 out of 5,Pleasant,yes,no,no,Bar,no,yes,Vegetarian,NA,double bed,Double Room,"₹ 3,032"
Hotel Emerald Suites At Delhi Airport,yes,"K-55,VASANTKUNJ MARG,ADJOINING CORPORATION BANK,MAHIPALPUR EXTN, 110037 New Delhi, India",105 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Double or Twin Room,"₹ 1,322"
Prakash Kutir B&B,yes,"A-34 Hauz khas New delhi, Hauz Khas, 110016 New Delhi, India",163 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,NA,yes,no,"Vegetarian, Vegan, Gluten-free, Asian",single bed,double bed,Deluxe Twin Room,"₹ 4,250"
Shri Ram Plaza At Delhi Airport,yes,"MHP-132562 KH NO.48/50 BLOCK A MAHIPALPUR EXT OPPO DELHI AEROCITY, Mahipalpur, 110037 New Delhi, India",19 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,no,no,"Continental, Vegetarian, Vegan, Asian, American, Buffet, Breakfast to go",NA,double bed,Double Room,"₹ 1,727"
Shri Ram Plaza At Delhi Airport,yes,"MHP-132562 KH NO.48/50 BLOCK A MAHIPALPUR EXT OPPO DELHI AEROCITY, Mahipalpur, 110037 New Delhi, India",19 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,no,no,"Continental, Vegetarian, Vegan, Asian, American, Buffet, Breakfast to go",NA,double bed,Double Room,"₹ 1,727"
Hotel King Plaza,yes,"150 G/F, Gali No- 9, Road No - 4 Mahipalpur New Delhi near Gali No - 9, 110037 New Delhi, India",343 reviews,6.7,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",single bed,double bed,Double Room,"₹ 1,540"
Backpackers Heaven New King - New Delhi Train Station,yes,"15/16 Ram Dwara Main Bazar Pahar Ganj, Paharganj, 110011 New Delhi, India",469 reviews,7.1,3 out of 5,Good,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Double Room,"₹ 1,350"
Private Luxury Hygienic Rooms In Lajpat Nagar,yes,"5rd Floor, A 91, near Bikanerwala, Lajpat Nagar II,, 110024 New Delhi, India",52 reviews,7.2,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,749"
Hotel Red Velvet At Delhi Airport,yes,"A-28, KH.No-391,Road No-2, Mahipalpur Extension, New delhi-110037, 110037 New Delhi, India",39 reviews,7.6,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian",single bed,double bed,Comfort Triple Room,"₹ 1,442"
Hotel Pearl - Mahipalpur Delhi Airport,yes,"S/O.SH.SATBIR SINGH H NO-92 B LOCK A MAHIPALPUR NEW DELHI 110037, Mahipalpur, 110037 New Delhi, India",588 reviews,8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,Continental,NA,double bed,Small Double Room,"₹ 2,094"
Hotel Clayton Near IGI Airport Delhi,yes,"A 450 road no 4 Gali no 11 Mahipalpur  new Delhi, 110037 New Delhi, India",517 reviews,6.3,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",single bed,double bed,Deluxe Double Room,"₹ 2,240"
The Alpino Hotel,no,"L-74/2 Road No-7 Mahipalpur, Mahipalpur, 110037 New Delhi, India",139 reviews,7.0,3 out of 5,Good,yes,no,no,NA,yes,yes,Continental,single bed,double bed,Deluxe Double Room,"₹ 4,860"
Hotel Trans International - Near Delhi Airport,yes,"A-150, National Highway No-08, Near IGI Airport, Mahipalpur, Mahipalpur, 110037 New Delhi, India",344 reviews,7.1,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Classic Room,"₹ 2,986"
Hotel Star One - Near Delhi Airport,yes,"A-289, National Highway No-08, Near IGI Airport, Mahipalpur, Mahipalpur, 110037 New Delhi, India",735 reviews,8.0,3 out of 5,Very good,yes,no,no,NA,no,yes,NA,single bed,double bed,Deluxe Room,"₹ 2,999"
Hotel The Sky At Delhi Airport,yes,"219, VASANT KUNJ MARG , NEAR MY JIO STORE, MAHIPALPUR EXTN NEW DELHI 110 037, 110037 New Delhi, India",28 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room with Balcony,"₹ 1,259"
Sunshine Residency,yes,"17a Ring Road 17-A, Second Floor Ring Rd, Vikram Vihar, Lajpat Nagar IV,, 110024 New Delhi, India",1 review,10,3 out of 5,Exceptional,yes,no,no,Bar,no,yes,"Vegetarian, Asian, Breakfast to go",single bed,double bed,Deluxe Double Room,"₹ 3,240"
Hotel Smart Plaza Delhi Airport,yes,"A Block, Near Indira Gandhi International Airport, National Highway -8, Mahipalpur, 110037 New Delhi, India","4,238 reviews",7.4,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Halal",single bed,double bed,Superior King Room,"₹ 3,267"
"Hotel Orchid Inn at Tilak Nagar "" Couple Friendly """,yes,"Plot no. 283A, Block WZ, Lajwanti Garden, Janakpuri, Janakpuri, 110046 New Delhi, India",1 review,10,5 out of 5,Exceptional,yes,yes,no,NA,no,no,NA,NA,double bed,Deluxe Room,"₹ 1,095"
Hotel S B INN Paharganj,yes,"897, chandi wali gali paharganj, Paharganj, 110055 New Delhi, India",32 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,no,no,NA,single bed,double bed,Deluxe Double Room,"₹ 1,500"
Hotel Amar Inn- Lajpat Nagar Central Market,yes,"K-102, Lajpat Nagar-II, Near Union Bank, 110024 New Delhi, India",46 reviews,7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, American",single bed,double bed,Standard Double or Twin Room,"₹ 2,448"
Hotel Classic - Near Nizamuddin Railway Station,yes,"135/54 F/P SARAI KALEY KHAN NEW DELHI 110013, 110013 New Delhi, India",58 reviews,7.4,4 out of 5,Good,yes,yes,no,Bar,yes,no,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,421"
"Hotel Bricks, Karol Bagh, New Delhi",yes,"Faiz Road, Karol bagh, 110005 New Delhi, India",688 reviews,8.1,4 out of 5,Very good,no,yes,no,NA,no,no,Continental,single bed,double bed,Standard Double Room,"₹ 3,038"
"The Ashok, New Delhi",yes,"50-B, Diplomatic Enclave, Chanakyapuri, Chanakyapuri, 110021 New Delhi, India","2,016 reviews",6.7,3 out of 5,Pleasant,yes,yes,yes,Bar,no,yes,Continental,single bed,double bed,Standard Double Room - 15% Discount on Food & Soft Beverages,"₹ 6,888"
Hotel Park Tree Near Delhi Airport,yes,"Kh No 803 mata chowk Mahipalpur Delhi-110037 Kh No 803 mata chowk Mahipalpur Delhi-110037, 110037 New Delhi, India",164 reviews,5.7,4 out of 5,Passable,yes,yes,no,NA,no,yes,Vegetarian,single bed,double bed,Deluxe Room,"₹ 2,520"
The Grand Orion - Kailash Colony,yes,"A-60, Kailash Colony, Kailash Colony, 110048 New Delhi, India",85 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Full English/Irish, Asian, American",single bed,double bed,Deluxe Double or Twin Room with City View,"₹ 3,899"
Hotel Z Suite-Near Delhi Airport,no,"A-248, Road No-6, Mahipalpur Near IGI Airport, Mahipalpur, 110037 New Delhi, India",59 reviews,7.8,3 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Full English/Irish, Asian",NA,double bed,Deluxe Room,"₹ 3,150"
AEROCITY HOTEL J P PALACE IGI AIRPORT New Delhi BY SHOAIB TRAVELS,no,"PLOT NO 1, KH.NO 799/2 MAHI PAL PUR NEAR APRA MOTERS DELHI 110037, Mahipalpur, 110037 New Delhi, India",77 reviews,6.1,3 out of 5,Pleasant,yes,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Halal, Asian, American",NA,double bed,Budget Double Room,"₹ 1,777"
Roomshala 002 Hotel Rose Residency - Near Sector 9 Metro Station,yes,"37, Village, Dwarka Sector 9, Dwarka, Delhi,, Dwarka, 110077 New Delhi, India",40 reviews,6.6,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,050"
Majestic Stay - East of Kailash,yes,"D - 52 D block East of kailash Near Sapna Cinema, 110065 New Delhi, India",14 reviews,9.1,3 out of 5,Superb,yes,yes,yes,Bar,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 3,273"
Hotel Royal plaza near NDLS railway station pahar ganj,yes,"Arakashan Road, Paharganj, 110055 New Delhi, India",4 reviews,9.7,3 out of 5,Exceptional,yes,yes,no,NA,no,no,NA,NA,double bed,Deluxe Double Room with Shower,"₹ 1,399"
Hotel Tom - Jungpura Chruch Road,yes,"25, Church Rd, Jangpura, Samman Bazar, Bhogal,, 110014 New Delhi, India",85 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,970"
FabExpress The Paradise,no,"G-43, EDEN BUILDING, SHAHEEN BAGH MAIN MARKET, JASOLA KALANDI KUNJ NOIDA ROAD, NEXT TO JASOLA LIVING STYLE MALL, 110025 New Delhi, India",22 reviews,6.0,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,NA,NA,double bed,Deluxe Room,"₹ 1,658"
Gallivanto Inn,yes,"Building no 60, Near primary  school, Badli, Rohini Badli, Rohini, Rohini, 110042 New Delhi, India",242 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Italian, Vegetarian, American",single bed,double bed,Budget Double Room,"₹ 2,457"
Airport Ostella Grand,yes,"384/3 S/F Block A Mahipalpur Extension New Delhi-110037, 110037 New Delhi, India",72 reviews,7.6,4 out of 5,Good,yes,yes,no,NA,yes,no,"Continental, Vegetarian",NA,double bed,Deluxe Double Room with Balcony,"₹ 1,196"
Hotel The Kiara Delhi Airport,yes,"KHNO-845/3 AND 845/4 G/F, Village Mahipalpur, New Delhi, 110037 New Delhi, India",794 reviews,6.7,4 out of 5,Pleasant,no,yes,no,NA,no,yes,Continental,single bed,double bed,Deluxe Double Room,"₹ 1,335"
Hotel Classic Plaza at Delhi Airport,yes,"Vasant Kunj Road, 110037 New Delhi, India",10 reviews,7.5,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",single bed,double bed,Double Room,"₹ 1,798"
Hotel The Best Near Delhi Airport,no,"S/O Hukum Chand A-153 Mahipalpur New Delhi, 110037 New Delhi, India",99 reviews,6.7,3 out of 5,Pleasant,yes,yes,no,NA,no,yes,Continental,NA,double bed,Deluxe Room,"₹ 2,599"
The Airport Regency At Delhi Airport,yes,"A-176/3 A Block Road Number 3 Mahipalpur Ext, Mahipalpur, 110037 New Delhi, India",19 reviews,8.2,2 out of 5,Very good,yes,yes,no,Bar,yes,no,"Continental, Full English/Irish, American",NA,double bed,Deluxe Double Room,"₹ 1,300"
Grand Tashree,no,"Road Number 4 Street Number 8 Mahipalpur A Block New Delhi, Delhi 110037, 110037 New Delhi, India",172 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,NA,no,yes,"Continental, Vegetarian",single bed,double bed,Deluxe King Room,"₹ 2,499"
Hotel Arch Plaza - Near Delhi Airport,yes,"Bijwasan Road Near Indira Gandhi International Airport, Kapashera, New Delhi, 110037 New Delhi, India",91 reviews,7.4,3 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Deluxe Double or Twin Room,"₹ 2,834"
Hotel Arch International,yes,"91 Bijwasan Road Near Indira Gandhi International Airport, Kapashera, new Delhi, 110037 New Delhi, India",5 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian",single bed,double bed,Deluxe Double or Twin Room,"₹ 2,519"
Hotel Anand International,yes,"A-289, Rd Number 4, National Highway - 08, Near Indira Gandhi International Airport (Aerocity), Mahipalpur, New Delhi, Mahipalpur, 110037 New Delhi, India",95 reviews,6.8,3 out of 5,Pleasant,yes,yes,no,NA,no,yes,"Continental, Vegetarian",NA,double bed,Deluxe Room,"₹ 3,401"
Olivia Stay,yes,"Road No 2. Mahipalpur. New Delhi, Mahipalpur, 110037 New Delhi, India",224 reviews,8.3,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Asian",NA,double bed,Economy Double Room,"₹ 1,754"
Hotel The IVY Grand With Free Secured Parking,yes,"Plot No.1, Block 8, D B Gupta Road Paharganj, Delhi, Paharganj, 110055 New Delhi, India",754 reviews,7.5,3 out of 5,Good,no,yes,no,NA,no,no,Continental,single bed,double bed,Day Use Room For 6 hours Strictly From (12 PM to 6 PM),"₹ 3,564"
Staybook Hotel Jai Balaji New Delhi Railway Station,yes,"9918, Street No 5  Multani dhanda Pahar Ganj, Paharganj, 110055 New Delhi, India","1,725 reviews",7.6,3 out of 5,Good,yes,yes,no,Bar,no,no,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Asian, American",NA,double bed,Economy Double Room,"₹ 1,584"
Hotel Fabulous - Delhi International Airport,yes,"N.H -8 , Road Number 2 , Mahiaplpur New Delhi, Mahipalpur, 110037 New Delhi, India",355 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,no,no,"Continental, Vegetarian, Vegan",NA,double bed,Small Double Room,"₹ 1,619"
Hotel Airport View,yes,"NH-08, Near Aerocity Metro Station, Mahipalpur, New Delhi, 110037 New Delhi, India",268 reviews,7.4,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, American",single bed,double bed,Standard Double or Twin Room with 10% discount on Food and soft Beverage,"₹ 2,753"
Hotel Airlift INN at Delhi Airport,yes,"Road Number 2 Mahipalpur, Mahipalpur, 110037 New Delhi, India",429 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Vegetarian, Asian",NA,double bed,Small Double Room,"₹ 1,619"
Lemon Green Residency - Hotel and Serviced Apartments,yes,"B-3 Chattarpur Enclave, Phase 2, Chattarpur, 110074 New Delhi, India",70 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Halal, Asian, American",NA,double bed,Standard Double Room,"₹ 2,650"
Peepal Tree Residency,yes,"JC 38/39 KHIRKI EXTN. NEAR MAX HOSPITAL SAKET, Malviya Nagar, 110017 New Delhi, India",136 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,no,yes,"Continental, Vegetarian",single bed,double bed,Deluxe Room,"₹ 3,040"
"Hotel Mahajan International, Delhi Airport",yes,"Plot 391 Road no1, Mahipalpur, Mahipalpur, 110037 New Delhi, India",21 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Asian, American",NA,double bed,Deluxe Double Room,"₹ 2,719"
Airport Hotel Tashree,yes,"Old Delhi Gurgaon Road OPP KAPASHERA POLICE STATION, 110037 New Delhi, India",177 reviews,7.5,3 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Italian, Vegetarian, Vegan, American",NA,double bed,Standard Double Room,"₹ 4,500"
Hotel Olivia Inn At Delhi Airport,yes,"837, Block B, Mahipalpur Village, Mahipalpur, Mahipalpur, 110037 New Delhi, India","1,056 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Kosher, Asian",NA,double bed,Small Double Room,"₹ 1,673"
Hotel HSP Suites - Near Delhi Airport,yes,"Road No 5, Street No 9, A Block, Mahipalpur Extension, Near Delhi IGI Airport, Delhi Aerocity, 110037 New Delhi, India",897 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Deluxe Double Room,"₹ 1,325"
Hotel Sumedha Premium,yes,"B - 11 , Greater Kailash Enclave - 2 , New Delhi ., 110048 New Delhi, India",37 reviews,5.6,3 out of 5,Passable,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Asian, American",NA,double bed,Deluxe Double Room,"₹ 5,399"
Hotel Arch - Near Aerocity New Delhi,yes,"A-74. Road No 4. Street No 5. Mahipalpur, Mahipalpur, 110037 New Delhi, India",683 reviews,7.6,3 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Vegetarian, Asian, American",single bed,double bed,Deluxe Room with 10% discount on food and soft beverage,"₹ 8,959"
Hotel Aeropath Near IGI Airport Delhi,yes,"A-85, Road NO.4, Mahipalpur, 110037 New Delhi, India",208 reviews,7.6,5 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Vegetarian",NA,double bed,Deluxe Double or Twin Room,"₹ 2,897"
Hotel Stay Well Dx,yes,"3499-3500, Desh Bandhu Gupta Road, Pahar Ganj, Paharganj, 110055 New Delhi, India",703 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Deluxe Double Room,"₹ 2,565"
Hotel Elegance,yes,"7885/34 Arakashan Road, Paharganj, Paharganj, 110055 New Delhi, India",236 reviews,7.2,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Vegetarian,single bed,double bed,Deluxe Double or Twin Room,"₹ 2,339"
Hotel Baba Deluxe -By RCG Hotels,yes,"7795, Arakashan Road, PaharGanj, Paharganj, 110055 New Delhi, India","1,232 reviews",8.0,3 out of 5,Very good,yes,yes,no,NA,no,yes,Continental,single bed,double bed,Deluxe Double or Twin Room,"₹ 2,856"
ibis New Delhi Aerocity - An Accor Brand,yes,"IGI Airport Aerocity, 110037 New Delhi, India","7,709 reviews",6.8,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, American",single bed,double bed,Standard Queen Room,"₹ 6,200"
MGM Residency,yes,"26, Ansari Road, Dariyaganj, 110006 New Delhi, India",NA,NA,3 out of 5,NA,no,yes,no,NA,no,yes,NA,NA,double bed,Superior King Room,"₹ 2,580"
Hotel Mannat international by Mannat,yes,"9346 multani dhanda , paharganj, Paharganj, 110055 New Delhi, India","1,689 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,NA,double bed,Deluxe King Room,"₹ 3,725"
Hyatt Centric Janakpuri New Delhi,yes,"District Centre Complex, Janakpuri, Janakpuri, 110058 New Delhi, India",626 reviews,6.5,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Asian, American",single bed,double bed,King Room,"₹ 5,599"
Hotel FabStays - South Delhi,yes,"B 14 Captain Gaur Marg, 110065 New Delhi, India",3 reviews,10,3 out of 5,Exceptional,no,yes,no,NA,no,no,Buffet,NA,double bed,Superior Double Room,"₹ 2,299"
"The Saina International- New Delhi, Paharganj",yes,"2324 Lakshmi Narayan Street 3, Paharganj, 110055 New Delhi, India",47 reviews,9.0,3 out of 5,Superb,yes,yes,no,NA,yes,yes,"Continental, Vegetarian, Asian, American",NA,double bed,Deluxe Room,"₹ 2,737"
City Walk Residency,yes,"170 A, opposite Select City Walk Mall, Khirki Extension, Malviya Nagar, Saket, 110017 New Delhi, India",54 reviews,8.4,3 out of 5,Very good,yes,no,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 2,200"
Iconic Stays Near Ganga Ram Hospital,yes,"3/16 First Floor, Old Rajinder Nagar, Near Murti , 110060 New Delhi, India",98 reviews,7.5,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,549"
Hotel Al Vagon & Suites,yes,"A 17/2 Block A Khsara Number 383/3 Mahipalpur Ext., 110037 New Delhi, India",28 reviews,8.1,3 out of 5,Very good,yes,yes,no,NA,yes,no,"Continental, Vegan, American",single bed,double bed,Double Room,"₹ 2,294"
Niketan Residency,yes,"H. No. 15 , satya niketan main market moti bagh 2, new delhi, 110023 New Delhi, India",133 reviews,8.0,5 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,780"
Roomshala 123 Happy Residency Saket,yes,"70,GROUND FLOOOR VILLAGE SAIDULAJAIB NEAR NEARY SAKET, 110030 New Delhi, India",30 reviews,8.7,3 out of 5,Fabulous,yes,no,no,Bar,yes,yes,Vegetarian,NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 1,488"
