Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
25hours Hotel Terminus Nord,yes,"12 Boulevard de Denain, 10th arr., 75010 Paris, France","2,516 reviews",8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, American",single bed,double bed,Large,"₹ 25,774"
25hours Hotel Terminus Nord,yes,"12 Boulevard de Denain, 10th arr., 75010 Paris, France","2,516 reviews",8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Vegetarian, American",single bed,double bed,Large,"₹ 25,774"
Hôtel Riesner,yes,"19 Rue d'Austerlitz, 12th arr., 75012 Paris, France",871 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 18,473"
Pavillon Opéra Lafayette,yes,"23 rue de la Tour d'Auvergne, 9th arr., 75009 Paris, France","2,581 reviews",5.7,4 out of 5,Passable,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 7,955"
Hôtel Maxim Quartier Latin,yes,"28 Rue Censier, 5th arr., 75005 Paris, France","1,479 reviews",8.2,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Vegetarian",single bed,double bed,Classic Double Room,"₹ 23,776"
Modern Hotel,yes,"121 rue du Chemin Vert, 11th arr., 75011 Paris, France","2,143 reviews",6.6,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Double Room,"₹ 8,662"
Ibis Paris Gare Montparnasse 15ème,yes,"71 Boulevard De Vaugirard, 15th arr., 75015 Paris, France",539 reviews,7.2,4 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Gluten-free",NA,double bed,Standard Double Room,"₹ 15,499"
Grand Hôtel Malher,yes,"5 Rue Malher, 4th arr., 75004 Paris, France",601 reviews,8.4,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, American",single bed,double bed,Deluxe Room,"₹ 36,592"
Hotel de la Paix Tour Eiffel,yes,"19 Rue du Gros Caillou, 7th arr., 75007 Paris, France",847 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Classic Double Room,"₹ 28,726"
ibis Styles Paris Opera Lafayette,yes,"3/5 rue de Trevise, 9th arr., 75009 Paris, France",269 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,American,single bed,double bed,Standard Room with Large Bed,"₹ 16,247"
Murat,yes,"119 Bis Boulevard Murat, 16th arr., 75016 Paris, France","1,313 reviews",7.5,1 out of 5,Good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 14,495"
Hôtel Saint Martin Bastille,yes,"114 Boulevard Richard Lenoir, 11th arr., 75011 Paris, France","1,956 reviews",8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Buffet",single bed,double bed,Comfort Double Room,"₹ 21,390"
L'Empire Paris,yes,"48 Rue De L'arbre Sec, 1st arr., 75001 Paris, France","1,205 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,American,single bed,double bed,Superior Double or Twin Room,"₹ 37,918"
Mercure Paris Vaugirard Porte De Versailles,yes,"69 Boulevard Victor, 15th arr., 75015 Paris, France","1,841 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Classic Â Twin Room,"₹ 18,959"
Loft d'artiste in teddy bear neighborhood,yes,"66 Rue Pascal, 13th arr., 75013 Paris, France",1 review,8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 15,751"
Urban Bivouac Hotel,yes,"1 rue Sthrau, 13th arr., 75013 Paris, France","1,719 reviews",8.7,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,"Continental, American",single bed,double bed,Superior Double Room,"₹ 15,556"
Chambre lumineuse - République - 5,no,"30 rue René boulanger, 10th arr., 75010 Paris, France",3 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Apartment,"₹ 14,095"
Splendid Etoile,yes,"1 Avenue Carnot, 17th arr., 75017 Paris, France",817 reviews,8.8,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Classic Room,"₹ 37,299"
Hôtel A La Villa des Artistes,yes,"9, rue de la Grande Chaumière, 6th arr., 75006 Paris, France","1,479 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Double Room,"₹ 23,776"
Hôtel Pavillon Bastille,yes,"65, rue de Lyon, 12th arr., 75012 Paris, France","1,280 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian",single bed,double bed,Classic Double or Twin Room,"₹ 18,667"
Hotel Habituel,yes,"168 Rue du Faubourg Saint-Denis, 10th arr., 75010 Paris, France",647 reviews,7.5,3 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Buffet",single bed,double bed,Double Room,"₹ 24,946"
La Demeure Montaigne,yes,"18 Rue Clément Marot, 8th arr., 75008 Paris, France","1,266 reviews",9.1,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, American, Buffet",NA,double bed,Standard Double Room,"₹ 67,616"
Hôtel LUX PICPUS,yes,"74 Boulevard de Picpus, 12th arr., 75012 Paris, France",793 reviews,8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 10,606"
Hotel Audran,yes,"7 Rue Audran, 18th arr., 75018 Paris, France","2,001 reviews",7.9,4 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 14,495"
La Finca Hôtel & Spa,yes,"44 boulevard Richard Lenoir , 11th arr., 75011 Paris, France","1,166 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Standard Double Room,"₹ 26,162"
Appartement Jade,yes,"17 Rue des Poissonniers, 18th arr., 75018 Paris, France",18 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,955"
Appartement Jade,yes,"17 Rue des Poissonniers, 18th arr., 75018 Paris, France",18 reviews,7.0,3 out of 5,Good,yes,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,955"
Hôtel Hélios Opéra,yes,"75 Rue De La Victoire, 9th arr., 75009 Paris, France",918 reviews,8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Room,"₹ 33,587"
Padam Hôtel,yes,"9 Rue Jean Giraudoux, 16th arr., 75116 Paris, France",178 reviews,9.2,5 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free",single bed,double bed,Deluxe Room,"₹ 43,328"
Hotel Astoria - Astotel,yes,"42, rue de Moscou, 8th arr., 75008 Paris, France","1,255 reviews",8.4,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Gluten-free,single bed,double bed,Standard Double Room,"₹ 20,329"
Hotel Best Western Anjou Lafayette,yes,"4, rue Riboutté, 9th arr., 75009 Paris, France","1,104 reviews",8.1,5 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Queen Room,"₹ 25,279"
ibis Styles Paris Cadet Lafayette,yes,"11 Bis rue Pierre Semard, 9th arr., 75009 Paris, France",903 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Standard Double Room,"₹ 16,206"
Régence Etoile,yes,"24 Avenue Carnot, 17th arr., 75017 Paris, France","1,137 reviews",8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Standard Double Room,"₹ 27,488"
Hôtel Jeanne d'Arc Le Marais,yes,"3, rue de Jarente, 4th arr., 75004 Paris, France","1,476 reviews",7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Standard Double Room Court View,"₹ 21,036"
La Villa Maillot,yes,"143 Avenue De Malakoff, 16th arr., 75016 Paris, France","1,005 reviews",8.3,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Superior City view,"₹ 30,327"
Studio Rue de la Santé,yes,"52 Rue de la Santé, 13th arr., 75014 Paris, France",1 review,7.0,3 out of 5,Good,no,no,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,653"
Terminus Orléans Paris,yes,"197 Boulevard Brune, 14th arr., 75014 Paris, France","1,911 reviews",8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 10,164"
Le Belmont Paris,yes,"30, Rue de Bassano, 16th arr., 75016 Paris, France",613 reviews,8.4,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,American,single bed,double bed,Classic Double or Twin Room,"₹ 41,453"
Hôtel Le Cercle Tour Eiffel,yes,"117 avenue de la Bourdonnais, 7th arr., 75007 Paris, France","1,224 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Double Room with Eiffel Tower View,"₹ 36,239"
Timhotel Opera Madeleine,yes,"113 rue Saint Lazare, 8th arr., 75008 Paris, France","1,972 reviews",7.5,4 out of 5,Good,yes,yes,no,NA,yes,yes,Buffet,single bed,double bed,Superior Double/Twin Room,"₹ 23,864"
Appartement Paris près de Gare de Lyon,no,"4 楼左边 76 Boulevard Diderot, 12th arr., 75012 Paris, France",49 reviews,6.6,5 out of 5,Pleasant,yes,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 12,622"
Hôtel Le Tourville by Inwood Hotels,yes,"16, avenue de Tourville, 7th arr., 75007 Paris, France",404 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Classic Double Room,"₹ 37,741"
Peace & Love Hostel,yes,"245 Rue La Fayette, 10th arr., 75010 Paris, France","2,241 reviews",6.1,4 out of 5,Pleasant,yes,yes,no,Bar,yes,no,NA,NA,double bed,Double Room,"₹ 8,034"
Printania Porte de Versailles,yes,"55, rue Olivier de Serres, 15th arr., 75015 Paris, France","1,176 reviews",5.6,3 out of 5,Passable,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 7,513"
Hotel Alhambra,yes,"13 Rue De Malte, 11th arr., 75011 Paris, France","3,678 reviews",8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Gluten-free",single bed,double bed,Superior Double Room,"₹ 15,030"
Hôtel Crayon Rouge by Elegancia,yes,"42 rue Croix des Petits Champs, 1st arr., 75001 Paris, France",481 reviews,8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Twin or Double Room,"₹ 30,414"
Hôtel Belloy Saint Germain,yes,"2, Rue Racine, 6th arr., 75006 Paris, France",593 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Continental, Buffet",single bed,double bed,Standard Double Room,"₹ 33,764"
Villathena,yes,"23 Rue d'Athènes, 9th arr., 75009 Paris, France",755 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,Classic Double or Twin Room,"₹ 16,329"
Le Bellune Paris,yes,"35 Boulevard Victor, 15th arr., 75015 Paris, France","1,190 reviews",8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free",NA,double bed,Double Room,"₹ 17,412"
Mercure Paris Opera Louvre,yes,"95 Rue de Richelieu, 2nd arr., 75002 Paris, France",158 reviews,7.1,5 out of 5,Good,yes,yes,no,NA,yes,yes,American,single bed,double bed,Classic Double Room,"₹ 32,084"
Ibis Paris Gare Montparnasse Catalogne,yes,"11 Rue Du Texel, 14th arr., 75014 Paris, France","1,477 reviews",8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,NA,NA,Standard Double Room,"₹ 16,612"
Belambra City - Magendie,yes,"6 rue Corvisart, 13th arr., 75013 Paris, France","2,401 reviews",7.7,2 out of 5,Good,yes,yes,no,NA,yes,yes,Buffet,single bed,double bed,Twin Room,"₹ 16,749"
Hôtel du Plat d'Etain,yes,"69 Rue Meslay, 3rd arr., 75003 Paris, France","3,002 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,"Continental, Italian, Vegetarian, Vegan, Halal, Gluten-free, Kosher, American",single bed,double bed,Double Room,"₹ 22,008"
Living at home,yes,"Rdc droite 13 Rue Cels, 14th arr., 75014 Paris, France",1 review,8.0,2 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,NA,Apartment - Ground Floor,"₹ 8,909"
ibis Styles Paris Alesia Montparnasse,yes,"32 rue des Plantes, 14th arr., 75014 Paris, France",580 reviews,7.6,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Double Room,"₹ 13,635"
Molitor Hôtel & Spa Paris - MGallery Collection,yes,"13, rue Nungesser et Coli, 16th arr., 75016 Paris, France",917 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free, American",single bed,double bed,Classic Queen Room,"₹ 43,619"
Little Hôtel,yes,"3 Rue Pierre Chausson, 10th arr., 75010 Paris, France",928 reviews,7.9,4 out of 5,Good,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Superior Double Room,"₹ 10,059"
Eiffel Kennedy,yes,"12 rue de Boulainvilliers, 16th arr., 75016 Paris, France","1,130 reviews",8.2,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 17,589"
Hôtel Galileo Champs Elysées,yes,"54 rue Galilée, 8th arr., 75008 Paris, France","1,668 reviews",8.5,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Classic Room,"₹ 30,493"
ibis Styles Paris Montmartre Nord,yes,"77 rue du Ruisseau, 18th arr., 75018 Paris, France",683 reviews,7.6,3 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Gluten-free",single bed,double bed,Standard Double Room,"₹ 16,014"
SO Paris Hotel,yes,"10 rue Agrippa d Aubigne, 4th arr., 75004 Paris, France",462 reviews,9.1,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, American",single bed,double bed,Collection King Room with Courtyard View,"₹ 77,780"
Hôtel Richard,yes,"35, Rue Richard Lenoir, 11th arr., 75011 Paris, France","4,322 reviews",6.1,3 out of 5,Pleasant,yes,no,no,NA,yes,no,NA,single bed,double bed,Double Room with Private Bathroom,"₹ 10,606"
Hôtel Cabane - Orso Hotels,yes,"76 Rue Raymond Losserand, 14th arr., 75014 Paris, France",946 reviews,8.4,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Vegan, Gluten-free",NA,double bed,Superior Double Room,"₹ 20,285"
ibis Paris Gare du Nord TGV,yes,"31-33 Rue De Saint-Quentin, 10th arr., 75010 Paris, France","1,628 reviews",7.5,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Standard Room with 1 Double Bed,"₹ 18,190"
Hôtel de Varenne,yes,"44 rue de Bourgogne, 7th arr., 75007 Paris, France",605 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free",single bed,double bed,Superior Double or Twin Room,"₹ 33,649"
Hôtel Wallace - Orso Hotels,yes,"89 Rue Fondary, 15th arr., 75015 Paris, France",550 reviews,8.6,5 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Vegetarian, Gluten-free",single bed,double bed,Riviera Classic Room,"₹ 29,433"
HOTEL LOUVAIN,yes,"8 Rue de Budapest, 9th arr., 75009 Paris, France",NA,NA,3 out of 5,NA,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 7,955"
Hotel Joke - Astotel,yes,"69 rue Blanche, 9th arr., 75009 Paris, France","1,141 reviews",9.0,4 out of 5,Superb,yes,yes,no,NA,yes,yes,Gluten-free,single bed,double bed,Standard Twin Room,"₹ 21,390"
Grand Hôtel De Paris,yes,"72 Boulevard De Strasbourg, 10th arr., 75010 Paris, France","2,406 reviews",7.2,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 12,286"
Hotel Opéra Opal,yes,"19 Rue Tronchet, 8th arr., 75008 Paris, France",820 reviews,8.5,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Classic Double Room,"₹ 35,266"
"Holiday Inn Paris Elysées, an IHG Hotel",yes,"24 Rue De Miromesnil, 8th arr., 75008 Paris, France",638 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Gluten-free",single bed,double bed,Standard Room,"₹ 31,731"
Hôtel La Parizienne,yes,"33, Boulevard du Montparnasse, 6th arr., 75006 Paris, France",363 reviews,8.1,5 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,NA,double bed,Double Cosy Room,"₹ 18,119"
304 Suite Boetie - Superb apartment in Paris,yes,"70 rue la Boétie (Metro : Miromesnil), 8th arr., 75008 Paris, France",1 review,8.0,4 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,Apartment,"₹ 22,097"
Warwick Paris (Former Warwick Champs-Elysees),yes,"5 rue de Berri, 8th arr., 75008 Paris, France","1,760 reviews",7.0,3 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Superior Queen Room,"₹ 39,421"
ibis Styles Paris République,yes,"9 Rue Leon Jouhaux, 10th arr., 75010 Paris, France","1,087 reviews",7.1,3 out of 5,Good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Standard Room with 1 Double and 1 Single Bed,"₹ 20,921"
appartement au centre de Paris,yes,"123 Rue Saint-Jacques, 75005 Paris, France",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom House,"₹ 8,397"
Hôtel Maât Etoile,yes,"5 rue Poncelet, 17th arr., 75017 Paris, France",110 reviews,7.6,4 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Classic Double Room,"₹ 10,164"
Hôtel l'Echiquier Opéra Paris - MGallery,yes,"38 rue de l' Echiquier, 10th arr., 75010 Paris, France",576 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Gluten-free, American",single bed,double bed,Classic Room with Queen Bed,"₹ 29,187"
Hotel Le Six,yes,"14 Rue Stanislas, 6th arr., 75006 Paris, France",590 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free, American",single bed,double bed,Superior Double Room,"₹ 32,791"
Hotel Le Rocroy,yes,"13 Rue De Rocroy, 10th arr., 75010 Paris, France",987 reviews,7.9,2 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Buffet",single bed,double bed,Classic room,"₹ 18,296"
Boutique Hôtel Konfidentiel,yes,"64, Rue de l'Arbre Sec, 1st arr., 75001 Paris, France",200 reviews,8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Large Deluxe Room,"₹ 38,899"
Hôtel France Eiffel,yes,"8 Rue Saint Charles, 15th arr., 75015 Paris, France","2,384 reviews",6.6,4 out of 5,Pleasant,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Double Room,"₹ 13,700"
Le Ferdinand - Le Marais Serviced Apartments,yes,"3 Rue Ferdinand Duval, 4th arr., 75004 Paris, France",333 reviews,8.4,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,NA,double bed,Superior Studio,"₹ 28,080"
Tonic Hôtel du Louvre,yes,"12, Rue du Roule, 1st arr., 75001 Paris, France","2,063 reviews",6.9,4 out of 5,Pleasant,yes,no,no,Bar,yes,yes,Continental,single bed,double bed,Superior Double Room,"₹ 21,390"
Hipotel Paris Montmartre Gare du Nord,yes,"19-21 Rue du Roi d'Alger, 18th arr., 75018 Paris, France",19 reviews,4.1,3 out of 5,Disappointing,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 5,922"
"Hôtel Capfun Le Saint Germain, Paris",yes,"16 Rue Boutebrie, 5th arr., 75005 Paris, France",630 reviews,8.2,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,NA,Apartment,"₹ 31,289"
Absolute Hotel Paris République,yes,"1 rue de la fontaine au roi, 11th arr., 75011 Paris, France","2,999 reviews",7.0,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Urban Double Room,"₹ 12,286"
La Mondaine,yes,"4 Rue de Vintimille, 9th arr., 75009 Paris, France",473 reviews,8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,NA,double bed,Double Room,"₹ 21,787"
Hôtel Bourgogne & Montana,yes,"3 rue de Bourgogne, 7th arr., 75007 Paris, France",442 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Superior,"₹ 39,774"
Hôtel Du Vieux Saule,yes,"6 Rue De Picardie, 3rd arr., 75003 Paris, France",672 reviews,7.8,2 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Deluxe Double Room,"₹ 29,168"
Citadines Place d'Italie Paris,yes,"18, Place d'Italie, 13th arr., 75013 Paris, France","2,730 reviews",7.9,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Studio,"₹ 12,463"
Appart Paris 19e Rosa Parks,yes,"158 Boulevard Macdonald, 19th arr., 75019 Paris, France",7 reviews,8.4,4 out of 5,Very good,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,264"
HOTEL DU MONT LOUIS,yes,"5 RUE DE BELFORT, 11th arr., 75011 Paris, France",371 reviews,5.7,3 out of 5,Passable,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 8,839"
Appartement moderne dans le centre de Paris,yes,"1341 Quai de l'Hôtel de ville, 4th arr., 75004 Paris, France",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,397"
Secret de Paris - Hotel & Spa,yes,"2 Rue De Parme, 9th arr., 75009 Paris, France","1,490 reviews",8.8,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Gluten-free, American",NA,double bed,Double Room Moulin Rouge with Shower,"₹ 29,871"
Nice and authentic 2 Brds flat - Heart of Paris 11,yes,"71 Rue Saint-Maur, 11th arr., 75011 Paris, France",NA,NA,4 out of 5,NA,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 33,516"
Hôtel des Ecrivains,yes,"8 Rue Coypel, 13th arr., 75013 Paris, France","1,899 reviews",8.1,4 out of 5,Very good,no,no,no,NA,yes,yes,"Continental, Buffet",single bed,double bed,Club Double or Twin Room,"₹ 12,312"
Sacre coeur Paris Montmartre,yes,"4 Rue d'Orchampt, 18th arr., 75018 Paris, France",68 reviews,7.6,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Apartment,"₹ 17,677"
Apartments WS Haussmann - La Fayette,yes,"8 Rue la Fayette, 9th arr., 75009 Paris, France",785 reviews,7.4,2 out of 5,Good,no,yes,no,NA,yes,no,Continental,NA,double bed,Apartment,"₹ 22,587"
Hotel Marignan Champs-Elysées,yes,"12 rue de Marignan, 8th arr., 75008 Paris, France",550 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Premier Double or Twin Room,"₹ 67,362"
Hôtel Gabriel Paris,yes,"25 Rue Du Grand Prieuré, 11th arr., 75011 Paris, France",708 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Room,"₹ 22,273"
Hotel Marignan Champs-Elysées,yes,"12 rue de Marignan, 8th arr., 75008 Paris, France",550 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Premier Double or Twin Room,"₹ 67,362"
Hôtel Gabriel Paris,yes,"25 Rue Du Grand Prieuré, 11th arr., 75011 Paris, France",708 reviews,8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Room,"₹ 22,273"
Charles V,yes,"20 Rue Saint-Paul, 4th arr., 75004 Paris, France",609 reviews,8.5,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Executive Room,"₹ 40,923"
Hôtel La Canopée,yes,"15 Rue de Penthièvre, 8th arr., 75008 Paris, France","1,062 reviews",9.0,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Small Double Room - Riviera,"₹ 42,868"
Hotel Le Clery,yes,"13 Boulevard de Bonne Nouvelle, 2nd arr., 75002 Paris, France",425 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Deluxe Room,"₹ 24,218"
Agate Hôtel,yes,"8, cours de Vincennes, 12th arr., 75012 Paris, France","1,876 reviews",8.2,3 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 17,171"
Hôtel Langlois,yes,"63 Rue Saint-Lazare, 9th arr., 75009 Paris, France",835 reviews,8.5,2 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Classic Double Room,"₹ 18,208"
La Clef Tour Eiffel Paris by The Crest Collection,yes,"83 avenue Kléber, 16th arr., 75016 Paris, France","1,271 reviews",7.7,2 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior Double or Twin Room,"₹ 48,436"
Hotel Saint Honore 85,yes,"85 Rue Saint Honore, 1st arr., 75001 Paris, France","1,141 reviews",7.4,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 35,973"
Idol Hotel,yes,"16 rue d'Edimbourg, 8th arr., 75008 Paris, France",540 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, American",NA,double bed,"Superior Double or Twin Room ""Moon Blue""","₹ 19,092"
Le Roch Hotel & Spa,yes,"28 rue Saint Roch, 1st arr., 75001 Paris, France",265 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,American,NA,double bed,Comfort Double Room,"₹ 74,157"
Hôtel des Deux Avenues,yes,"38 Rue Poncelet, 17th arr., 75017 Paris, France","1,182 reviews",7.3,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 22,981"
Prince de Conde,yes,"39 Rue de Seine, 6th arr., 75006 Paris, France",381 reviews,7.9,3 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Superior Twin Room,"₹ 28,637"
Hôtel Baldi by Magna Arbor,yes,"42 Boulevard Garibaldi, 15th arr., 75015 Paris, France","2,322 reviews",7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Double Room,"₹ 17,589"
Hôtel du Vieux Marais,yes,"8 Rue du Plâtre, 4th arr., 75004 Paris, France","1,194 reviews",8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 31,112"
