Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Home stay in Karama,yes,"Al Karama Metro Footbridge, Bur Dubai, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,no,no,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 3,048"
Al Khoory Sky Garden Hotel,yes,"Airport Road Deira, Dubai, United Arab Emirates","4,955 reviews",8.4,4 out of 5,Very good,yes,yes,yes,NA,yes,yes,Continental,single bed,double bed,Garden Classic Room,"₹ 7,178"
ESAW Holidays Home,yes,"3 26th Street, Dubai, United Arab Emirates",1 review,7.0,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 12,418"
Rove At The Park,yes,"Dubai Parks and Resorts, Dubai World Central, Dubai, United Arab Emirates","4,761 reviews",8.9,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,"Continental, Full English/Irish, Halal, American",single bed,double bed,"Rover Room – Free Shuttle service to JBR beach, IBN Battuta Mall and Parks","₹ 5,623"
Raintree Rolla Hotel,yes,"Rolla Road, Bur Dubai, Bur Dubai, Dubai, United Arab Emirates","3,059 reviews",4.6,5 out of 5,Disappointing,yes,yes,no,Bar,no,yes,NA,NA,double bed,Deluxe Room,"₹ 2,874"
Citymax Hotel Al Barsha,yes,"Plot No 3731297 Al Barsha 1, Al Barsha, Dubai, United Arab Emirates","2,287 reviews",7.8,4 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal",single bed,double bed,Double Room with 20% off F&B,"₹ 6,593"
Address Residences Dubai Opera - Full Burj Khalifa View,yes,"Sheikh Mohammed bin Rashid Boulevard 1108, Downtown Dubai, Dubai, United Arab Emirates",1 review,10,5 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 21,156"
Burj Royale -1BHK - Downtown - Ezytrac Vacation Homes,yes,"Burj Royale, Downtown Dubai, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,no,no,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 15,833"
Radisson RED Dubai Silicon Oasis,yes,"Dubai Digital Park, Dubai Silicon Oasis, Dubai Silicon Oasis, Dubai, United Arab Emirates","1,551 reviews",7.9,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Standard Double or Twin Room,"₹ 9,506"
VIP Hostel - Deira Dubai,yes,"The Centre Residence, Abu baker siddique road, Al Muteena, Deira Dubai, Dubai, United Arab Emirates",3 reviews,9.3,4 out of 5,Superb,no,no,no,NA,no,no,NA,single bed,NA,Female Dormitory Room,"₹ 3,251"
Ibis One Central - World Trade Centre Dubai,yes,"Trade Centre District, Trade Centre, 9914 Dubai, United Arab Emirates","4,770 reviews",7.4,4 out of 5,Good,no,yes,yes,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Standard Queen Room,"₹ 9,652"
TRYP by Wyndham Dubai,yes,"Al Saef 1 Street Barsha Heights, Barsha Heights (Tecom) , Dubai, United Arab Emirates","16,688 reviews",8.4,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Tryp Room,"₹ 6,435"
Westside Marina,yes,"Flat 309, Westside Marina, Nasaq street, Dubai MArina- Dubai, Dubai Marina, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,yes,no,no,NA,no,no,NA,NA,double bed,Apartment with Balcony,"₹ 11,676"
Stay by Latinem Luxury 1BR SWA1006 Holiday Home near Burj Khalifa,yes,"1006, Sobha Waves, Sobha Hartland Nad Al Sheba 1 - Dubai - United Arab Emirates, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 13,127"
Mövenpick Grand Al Bustan,yes,"Casablanca Road, Al Garhoud, P.O. Box 30880, Dubai, Garhoud, Dubai, United Arab Emirates","4,358 reviews",7.4,4 out of 5,Good,yes,yes,yes,Bar,no,yes,NA,single bed,double bed,"Classic King Room, 20% off on F&B, Complimentary shuttle to Dubai Festival City Mall","₹ 7,297"
ALiving Glamorous Studio Maison Prive Business Bay 2111,yes,"Business Bay Bridge, Dubai, United Arab Emirates",NA,NA,2 out of 5,Exceptional 9.7,yes,yes,no,NA,no,no,NA,NA,double bed,Studio,"₹ 7,993"
DoubleTree by Hilton Hotel and Residences Dubai – Al Barsha,yes,"Opposite to Mall of the Emirates , Al Barsha, PO Box 72584 Dubai, United Arab Emirates","1,681 reviews",7.3,5 out of 5,Good,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, Asian, American, Buffet",single bed,double bed,Twin Guest Room,"₹ 6,663"
The Meydan Hotel Dubai,yes,"The Meydan Hotel, Meydan Racecourse, Nad Al Sheba, P.O. Box 9305, 9305 Dubai, United Arab Emirates","9,779 reviews",8.9,4 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,Halal,single bed,double bed,Grand Superior Balcony King,"₹ 11,606"
"Leva Hotel and Suites, Opposite Downtown",yes,"City Walk, Dubai, Al Wasl, Dubai, United Arab Emirates","6,675 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Halal, American",single bed,double bed,Deluxe Twin Atrium View,"₹ 9,482"
Hilton Garden Inn Dubai Al Muraqabat - Deira,yes,"Abu Baker Al Siddique Road   , Dubai, United Arab Emirates","1,086 reviews",7.4,5 out of 5,Good,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal, American",single bed,double bed,"Superior King Room with Complimentary Shuttle Services to Dubai Mall, Burj Khalifa and La Mer Beach","₹ 7,609"
Elite 8 sport city,no,"Dubai sport city, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,064"
"Th8 Palm Dubai Beach Resort Vignette Collection, an IHG hotel",yes,"West Crescent, Palm Jumeirah, null Dubai, United Arab Emirates","1,900 reviews",8.5,5 out of 5,Very good,yes,yes,yes,Bar,no,yes,American,single bed,double bed,Deluxe King Room,"₹ 17,250"
Al Khoory Courtyard Hotel,yes,"Al Waha St - Al Quoz - Al Quoz 3 - Dubai , Dubai, United Arab Emirates","2,037 reviews",8.2,4 out of 5,Very good,yes,yes,yes,NA,no,yes,"Continental, Vegetarian, Halal",single bed,double bed,Superior Double or Twin Room,"₹ 9,072"
SO Uptown Dubai,yes,"Uptown Tower Uptown, 337777 Dubai, United Arab Emirates",73 reviews,9.8,2 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Halal, Gluten-free, Asian",single bed,double bed,Collection King Room,"₹ 22,353"
Astonishing Marina & sea view modern apartment,yes,"Al Seba Street, Dubai Marina, Dubai, United Arab Emirates",NA,NA,3 out of 5,Exceptional 9.6,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,128"
"Arabian Park Dubai, an Edge by Rotana Hotel",yes,"Al Jadaf Area, Oud Metha Road, Bur Dubai, Dubai, United Arab Emirates","1,312 reviews",8.7,3 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal, Gluten-free, Asian",single bed,double bed,City View Room - Twin Beds,"₹ 6,021"
Premier Inn Dubai Investments Park,yes,"Dubai Investment Park, Dubai Investment Park, Dubai, United Arab Emirates","4,513 reviews",8.3,5 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Halal, Asian, American",single bed,double bed,Double Room - Non Smoking,"₹ 4,877"
JA Palm Tree Court (JA The Resort),yes,"Exit 13, Sheikh Zayed Road, Jebel Ali, Dubai, United Arab Emirates","1,843 reviews",8.6,3 out of 5,Fabulous,yes,yes,no,Bar,no,no,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free",single bed,double bed,Garden View Junior Suite,"₹ 20,321"
Premier Inn Dubai Silicon Oasis,yes,"Dubai Silicon Oasis, Dubai Silicon Oasis, Dubai, United Arab Emirates","3,969 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Asian, American",single bed,double bed,Family Room,"₹ 4,877"
GSS Palace Hotel,yes,"GSS Palace Hotel, 35 Al Maktoum Hospital Road, Deira, Dubai, United Arab Emirates",24 reviews,5.3,4 out of 5,Passable,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal, Asian, Breakfast to go",single bed,double bed,Standard Double Room,"₹ 3,466"
"Ramada Hotel, Suites and Apartments by Wyndham Dubai JBR",yes,"Jumeirah Beach Residence, Jumeirah Beach Residence, P O Box 120253 Dubai, United Arab Emirates","5,895 reviews",7.9,4 out of 5,Good,yes,yes,yes,Bar,no,yes,"Full English/Irish, Vegetarian, Halal, American",single bed,double bed,Deluxe King Room - Mobility and Hearing Impaired Access/Non-Smoking,"₹ 12,137"
Luxury apartment Downtown Dubai !,yes,"DAMAC MAJESTINE 713 A, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 14,530"
Mövenpick Hotel Apartments Al Mamzar Dubai,yes,"Corner Cairo Road 46 Street , Al Mamzar , 92114 Dubai, United Arab Emirates","2,020 reviews",7.8,4 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Asian",single bed,double bed,Superior King Room,"₹ 7,620"
Savoy Central Hotel Apartments,yes,"Al Rolla Road, Bur Dubai, Dubai, United Arab Emirates","3,827 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Executive Studio,"₹ 6,937"
Dusit D2 Kenz Hotel Dubai,yes,"Sheikh Zayed Road, Barsha Heights (TECOM) Near Internet City Metro Station, Barsha Heights (Tecom) , Dubai, United Arab Emirates","6,620 reviews",8.9,5 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Vegetarian, Halal, American",single bed,double bed,D'Light Twin Room,"₹ 10,160"
luxury one bed room Apartment in dubai marina walk,yes,"Dubai, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,291"
ZINGO - 7001R2 Beautifully Furnished Room at Marina,yes,"King Salman Bin Abdulaziz Al Saud Street Elite Residence, Dubai Marina, Dubai, United Arab Emirates",2 reviews,4.5,4 out of 5,Disappointing,no,yes,no,Bar,no,no,NA,NA,double bed,Deluxe Double Room with Balcony and Sea View,"₹ 6,503"
Deluxe - Address Dubai Mall - The Residence,yes,"بوليفارد الشيخ محمد بن راشد, دبي Address Dubai Mall The residence, Downtown Dubai, Dubai, United Arab Emirates",28 reviews,8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,King Studio,"₹ 37,675"
"Radisson Blu Hotel, Dubai Deira Creek",no,"Baniyas Road, Dubai, United Arab Emirates","6,849 reviews",8.4,5 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,"Standard Room with Balcony and Creek View - includes Complimentary Shuttle to Kite Beach, Dubai Mall / Burj Khalifa","₹ 10,815"
Edge Creekside Hotel,yes,"4th Street, Deira, Dubai, Dubai, United Arab Emirates","3,005 reviews",9.0,4 out of 5,Superb,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Deluxe King Room,"₹ 7,702"
Taj Dubai,yes,"Downtown Burj Khalifa Street, Dubai, United Arab Emirates","6,117 reviews",8.9,2 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Luxury King Room with City View,"₹ 25,909"
Jumeirah Creekside Hotel,yes,"Aviation Club, Dubai, Garhoud, Dubai, United Arab Emirates","3,521 reviews",8.8,4 out of 5,Fabulous,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Asian, American",NA,double bed,Deluxe Room - Includes late check-out until 2pm,"₹ 8,467"
NH Collection Dubai The Palm,yes,"Plot No. 220 (381-2730) Palm Jumeirah, Palm Jumeirah, Dubai, United Arab Emirates",694 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,Buffet,single bed,double bed,Studio,"₹ 17,273"
Apartments at Business Bay by Bhavan Vacation Homes,yes,"Marasi Dr, Dubai, United Arab Emirates",30 reviews,7.9,4 out of 5,Good,yes,no,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 17,341"
Oasis in Dubai.,yes,"Lake view tower, Jumeirah Lakes Towers, Dubai, United Arab Emirates",2 reviews,5.0,3 out of 5,Passable,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,909"
First Central Hotel Suites,yes,"Al Barsha, Tecom, Barsha Heights (Tecom) , Dubai, United Arab Emirates","7,326 reviews",8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Halal,single bed,double bed,Classic Studio,"₹ 7,015"
A Place Like A Home In Dubai Marina,yes,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",NA,10,3 out of 5,Host review score,yes,no,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,296"
Anantara The Palm Dubai Resort,yes,"The Palm Jumeirah, Crescent Road (East), Palm Jumeirah, 71607 Dubai, United Arab Emirates","2,648 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,One-Bedroom Apartment,"₹ 32,920"
Crowne Plaza Dubai Festival City,yes,"Po Box 7185 Dubai, Dubai Festival City, Dubai, United Arab Emirates","4,009 reviews",8.8,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Standard Room,"₹ 11,154"
DoubleTree by Hilton Dubai Al Jadaf,yes,"Al Jadaf, Bur Dubai,   Dubai, United Arab Emirates","3,225 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Kosher, Asian, American",single bed,double bed,King Room (Inclusive of complimentary shuttle service to Dubai Mall & La Mer Beach),"₹ 7,529"
Super Studio By Salman,yes,"2/1, 6 Street, Dubailand Residence Complex, Wadi Al Safa 5, Dubai, United Arab Emirates",NA,NA,5 out of 5,Exceptional 9.6,no,no,no,NA,no,yes,NA,NA,NA,Queen Studio,"₹ 6,774"
Super 8 by Wyndham Dubai Deira,yes,"Maryam Plaza 1 Al Daghaya Rd- 113 Deira, 119303 Dubai, United Arab Emirates","2,527 reviews",8.1,2 out of 5,Very good,no,yes,no,NA,yes,yes,"Continental, Asian",single bed,double bed,"Superior Twin Room with Souq View, Early Check-in (12 pm) Late Check-out (2 pm)","₹ 6,209"
Meliá Desert Palm Member of Meliá Collection,no,"Al Awir Road, 103635 Dubai, United Arab Emirates","1,060 reviews",8.6,5 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegan, Halal, Gluten-free, American",single bed,double bed,Palm Deluxe Room,"₹ 21,111"
SITARA HOTEL APARTMENT,yes,"17 6B Street, Bur Dubai, Dubai, United Arab Emirates",668 reviews,9.1,4 out of 5,Superb,yes,yes,no,NA,no,yes,"Continental, Italian, Vegetarian, Vegan, Halal, Asian, American",single bed,double bed,Deluxe King Studio,"₹ 8,128"
Le Meridien Fairway,yes,"Al Garhoud Road, Garhoud, Dubai, United Arab Emirates",644 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, American",single bed,double bed,"Deluxe Room – Complimentary Access/Transfers to Le Meridien Dubai Hotel & Conference Pool Area, 30% Discount in All Bar/Restaurants","₹ 8,580"
JA Beach Hotel (JA The Resort),yes,"Exit 13, Sheikh Zayed Road, Jebel Ali, Dubai, United Arab Emirates","2,094 reviews",8.1,2 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free",single bed,double bed,Resort View Room,"₹ 17,249"
"Luxurious living in Jumeirah Village Circle, Dubai",yes,"Jumeirah Village Circle 219, Dubai, United Arab Emirates",1 review,10,4 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Studio,"₹ 8,128"
DoubleTree by Hilton Dubai M Square Hotel & Residences,yes,"Sheikh Khalifa Bin Zayed Street, Al Mankhool, PO Box 119646, Bur Dubai, Dubai, United Arab Emirates","2,637 reviews",8.5,4 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,King Guest Room,"₹ 11,680"
City Seasons Suites,yes,"8th Street, Deira, 56421 Dubai, United Arab Emirates","1,163 reviews",8.7,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Premium Studio,"₹ 6,909"
Chic 2 Bedroom in Vera Tower- Business Bay,yes,"Marasi Drive, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,219"
Regal Peninsula Hotel Formerly New Peninsula Hotel Ghubaiba Bus Station Bur Dubai,yes,"Al Fahidi Street, Bur Dubai, Bur Dubai, 33502 Dubai, United Arab Emirates","2,580 reviews",4.9,3 out of 5,Disappointing,no,no,no,Bar,yes,yes,NA,single bed,double bed,Deluxe King Room,"₹ 2,935"
Abidos Hotel Apartment Dubai Land,yes,"Dubailand, 232808 Dubai, United Arab Emirates","2,811 reviews",7.8,4 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Deluxe One Bedroom Apartment with Balcony,"₹ 6,600"
Address Dubai Mall Highest Floor Burj Khalifa View - Residence,yes,"the address dubai mall, Downtown Dubai, Dubai, United Arab Emirates",20 reviews,7.6,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 29,444"
Hyatt Regency Creek Heights Residences,yes,"Dubai Healthcare City, 20th Street,Bur Dubai, Bur Dubai, 5668 Dubai, United Arab Emirates","7,682 reviews",8.1,4 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Studio with Kitchen,"₹ 11,028"
Spacious 1 BR in Downtown Dubai with Burj Khalifa View,yes,"L351, Burj Views East Tower, Downtown, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 12,937"
Rove La Mer Beach,yes,"La Mer South, Jumeirah 1, Dubai, United Arab Emirates","7,219 reviews",8.9,5 out of 5,Fabulous,no,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, American",single bed,double bed,Rover Room,"₹ 11,262"
York International Hotel,yes,"Bank Street, Bur Dubai, Dubai, United Arab Emirates","4,182 reviews",4.0,3 out of 5,Disappointing,no,yes,no,NA,yes,yes,"Continental, Vegetarian, Vegan, Asian, American",single bed,double bed,Standard King Room,"₹ 3,861"
Hyatt Place Dubai Al Rigga Residences,yes,"Al Rigga Road, Dubai, United Arab Emirates","2,217 reviews",7.8,5 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,Studio with Kitchen,"₹ 10,680"
Sunrise Bay · Ultra Luxury Emaar Beachfront · Private Beach and Pool,yes,"Emaar Beachfront, Palm Jumeirah, Dubai, United Arab Emirates",35 reviews,8.8,5 out of 5,Fabulous,no,yes,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 14,518"
Hera Holiday Home,yes,"Hera tower Dubai sports city, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Studio with Balcony,"₹ 7,677"
Hilton Garden Inn Dubai Al Mina - Jumeirah,yes,"Al Mina Road   , Dubai, United Arab Emirates",868 reviews,7.2,3 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,"Superior King Room with Complimentary Shuttle Services to Dubai Mall, Burj Khalifa and La Mer Beach","₹ 7,239"
Marina Byblos Hotel,yes,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates","3,403 reviews",7.6,4 out of 5,Good,yes,yes,no,Bar,no,yes,Continental,single bed,double bed,Deluxe Double Room,"₹ 8,636"
Arjaan by Rotana - Dubai Media City,yes,"King Salman Bin Abdul Aziz Al Saud Street, Dubai Media City, Dubai, United Arab Emirates","2,061 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",single bed,double bed,City View Room,"₹ 12,172"
Spacious Cozy Brand New 1 Bedroom Apartment,yes,"Al Marsa Street Al Zarooni building ,dubai marina 17th floor, Dubai Marina, Dubai, United Arab Emirates",NA,10,4 out of 5,Good 7.3,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,156"
Five Jumeirah Village,yes,"Jumeirah Village Circle Dubai, Dubai, United Arab Emirates","38,561 reviews",9.1,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Italian, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",NA,double bed,Superior Double Room with Balcony,"₹ 9,368"
Cozy Serenity,yes,"Al Asayel Street The Sterling By Omniyat, Dubai, United Arab Emirates",NA,NA,5 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,144"
Azur Regency Hotel Apartments,yes,"10 B Street Al Mankhool Bur Dubai, Bur Dubai, Dubai, United Arab Emirates",261 reviews,8.7,2 out of 5,Fabulous,yes,yes,no,NA,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, American",single bed,double bed,Studio Apartment,"₹ 8,061"
Dubai Marina Seaview Apartment,yes,"DEC Tower 1, Dubai Marina, Dubai 1601, Dubai Marina, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,yes,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,657"
"V Hotel Dubai, Curio Collection by Hilton",yes,"Al Habtoor City, Sheikh Zayed Road, Dubai, United Arab Emirates","1,800 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, Asian, American",NA,double bed,King Deluxe Room with Canal View,"₹ 16,409"
Studio in Silicon Oasis,yes,"Al Ain - Dubai Road, Dubai Silicon Oasis, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,871"
"Moon Valley Hotel Apartment - Bur Dubai, Burjuman",yes,"Khalid Bin Al Waleed Road, Bur Dubai, 113696 Dubai, United Arab Emirates",626 reviews,6.1,4 out of 5,Pleasant,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Apartment,"₹ 4,742"
Roda Amwaj Suites Jumeirah Beach Residence,yes,"The Walk,Jumeirah Beach Residence, P.O. Box 555613, Jumeirah Beach Residence, Dubai, United Arab Emirates","10,857 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,no,yes,Halal,single bed,double bed,1 Bedroom Apartment,"₹ 11,153"
Novotel Bur Dubai - Healthcare City,yes,"Dubai Healthcare City Umm Hurair 2, Bur Dubai, Dubai, United Arab Emirates","3,245 reviews",8.2,5 out of 5,Very good,yes,yes,yes,Bar,no,yes,Continental,single bed,double bed,Superior Twin Room,"₹ 7,498"
ibis Styles Dubai Deira,yes,"ibis Styles Dubai Deira Maitha Plaza Al Khaleej Road 110 Deira, 15472 Dubai, United Arab Emirates","2,335 reviews",8.3,4 out of 5,Very good,no,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal, American",single bed,double bed,Standard Double Room,"₹ 6,076"
Aparthotel Adagio Dubai Deira,yes,"Aparthotel Adagio Dubai Deira Afra Plaza Al Khaleej Road 110 Deira, Dubai, United Arab Emirates","1,710 reviews",8.0,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Gluten-free, Asian, American",single bed,double bed,Studio Deluxe - 20% off Food & Beverage,"₹ 8,851"
Nice studio with panoramic view of the Canal!,yes,"Business Bay Bridge, Dubai, United Arab Emirates",1 review,10,3 out of 5,Exceptional,yes,no,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,144"
City Avenue Al Reqqa Hotel,yes,"Al Rigga Road Street 34A, Dubai, United Arab Emirates","1,808 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Gluten-free",single bed,double bed,Standard Double or Twin Room,"₹ 5,645"
"Deluxe Studio Address Dubai Mall ""The Residence""",yes,"بوليفارد الشيخ محمد بن راشد, Downtown Dubai, Dubai, United Arab Emirates",72 reviews,8.7,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Studio,"₹ 30,707"
Fortune Deira Hotel,yes,"Omer Bin Al Khatab Rd , Deira , 49185 Dubai, United Arab Emirates",506 reviews,6.1,4 out of 5,Pleasant,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Standard Double or Twin Room,"₹ 3,944"
Al Zarooni Building Marina,yes,"Al Marsa Street, Dubai Marina, Dubai, United Arab Emirates",NA,NA,3 out of 5,NA,yes,yes,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,846"
Premier Inn Dubai Ibn Battuta Mall,yes,"Ibn Battuta Mall, Sheikh Zayed Road, Discovery Gardens, Dubai, United Arab Emirates","8,141 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Halal, Asian, American",single bed,double bed,Standard Double Smoking,"₹ 6,706"
Premier Inn Dubai Al Jaddaf,yes,"Culture Village Al Jaddaf, Bur Dubai, Dubai, United Arab Emirates","8,019 reviews",8.5,5 out of 5,Very good,yes,yes,no,Bar,no,yes,"Full English/Irish, Halal, Buffet",single bed,double bed,Standard Double Room,"₹ 5,690"
Al-Satwa Central Bliss: Ideal for Families 2,yes,"10 9th St - Al Bada'a - Dubai Landtech property,Galdari, 10 9th St - Al Bada'a - Dubai, Dubai, United Arab Emirates",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Private Bathroom,"₹ 4,480"
"29 Boulevard contemporary & spacious apartment, Burj & Fountain View",yes,"Sheikh Mohammed bin Rashid Boulevard, Downtown Dubai, Dubai, United Arab Emirates",15 reviews,8.9,4 out of 5,Fabulous,no,yes,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 14,112"
Al Habtoor Polo Resort,yes,"Wadi Al Safa 5 Emirates Road 611, Dubai, United Arab Emirates","1,562 reviews",7.3,2 out of 5,Good,no,yes,yes,Bar,yes,yes,American,single bed,double bed,Deluxe Polo View Room,"₹ 13,234"
