Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
APA Hotel Asakusa Kaminarimon Minami,yes,"111-0034 Tokyo-to, Taito-ku Kaminarimon 2-9-1, Japan",893 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Standard Double Room,"₹ 6,476"
Lucky Hostel,yes,"169-0074 Tokyo-to, Shinjuku-ku Kitashinjuku 3-1-14 Akase Bld 3F, Japan",508 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Economy Triple Room,"₹ 3,685"
the b shimbashi toranomon,yes,"105-0003 Tokyo-to, Minato-ku Nishi Shimbashi 1-17-13, Japan","1,004 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,Breakfast to go,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 11,361"
Premier Hotel Cabin Shinjuku,yes,"160-0021 Tokyo-to, Shinjuku-ku, Kabuki-cho 2-40-3, Japan",880 reviews,7.7,2 out of 5,Good,no,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Renovated Double Room with Small Double Bed - Non-Smoking,"₹ 8,622"
Ginza Capital Hotel Moegi,yes,"104-0045 Tokyo-to, Chuo-ku Tsukiji 3-3-1, Japan",292 reviews,8.5,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Twin Room - Non Smoking,"₹ 10,741"
Andon Ryokan,yes,"111-0021 Tokyo-to, Taito-ku Nihonzutsumi  2-34-10 , Japan",299 reviews,8.6,2 out of 5,Fabulous,yes,yes,no,Bar,yes,no,"Continental, Vegetarian, Vegan, Gluten-free, Asian, American",single bed,NA,Japanese-Style Double Room with Shared Bathroom,"₹ 6,215"
JR-East Hotel Mets Koenji,yes,"166-0002 Tokyo-to, 2-5-1 Koenji-kita Suginami-ku, Japan",127 reviews,8.6,4 out of 5,Fabulous,no,yes,no,NA,no,yes,American,single bed,double bed,Single Room (2 Adults) - Non-Smoking,"₹ 7,813"
GLOU Higashi Shinjuku,yes,"169-0072 Tokyo-to, Shinjuku-ku, Okubo 1-1-38, Japan","1,153 reviews",8.2,3 out of 5,Very good,no,yes,no,NA,no,no,NA,NA,double bed,Small Double Room,"₹ 8,438"
Hotel Monte Hermana Tokyo,yes,"103-0027 Tokyo-to, 3-3-15, Nihombashi, Chuo-ku, Japan","1,033 reviews",8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Standard Twin Room,"₹ 17,084"
Hotel Wing International Tokyo Akabane,yes,"115-0055 Tokyo-to, Kita-ku Akabane Nishi 1-39-17, Japan",932 reviews,8.3,2 out of 5,Very good,no,yes,no,NA,yes,yes,American,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 4,567"
Hotel Amanek Asakusa Ekimae,yes,"111-0043 Tokyo-to, Taito-ku Komagata 2-7-2, Japan","1,895 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 7,344"
Domo Hotel,yes,"160-0022 Tokyo-to, 新宿区新宿七丁目27-15, Japan",136 reviews,8.3,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,NA,Standard Twin Room,"₹ 10,077"
Dormy Inn Korakuen,yes,"113-0033 Tokyo-to, Bunkyo-ku, Hongo 4-23-14, Japan",875 reviews,8.7,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Double Room with Small Double Bed,"₹ 13,195"
Rihga Royal Hotel Tokyo,yes,"169-8613 Tokyo-to, Shinjuku-ku Totsuka-machi 1-104-19, Japan",564 reviews,8.6,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Luxury Twin Room with Late Check-in 18:00 and Early Check-out 10:00 - Non-Smoking,"₹ 8,933"
APA Hotel Kanda Ekimae,yes,"101-0044 Tokyo-to, Chiyoda ku, Kajicho 2-10-3 , Japan",994 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room - Non-Smoking,"₹ 7,738"
APA Hotel Asakusa Kaminarimon,yes,"111-0034 Tokyo-to, Taito-ku Kaminarimon 2-14-1, Japan","2,321 reviews",8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,"Vegetarian, Vegan, Halal, Asian",single bed,double bed,Double Room - Non-Smoking,"₹ 6,476"
COGO Ryogoku,yes,"130-0026 Tokyo-to, Ryogoku 4-30-5, Japan",422 reviews,8.0,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,NA,Economy Quadruple Room,"₹ 7,073"
APA Hotel Ginza Kyobashi Tokyo-Eki Yaesu Minami-guchi,yes,"104-0031 Tokyo-to, Chuo-ku Kyobashi 3-6-7, Japan","2,131 reviews",7.3,1 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 9,212"
Sotetsu Fresa Inn Kanda-Otemachi,yes,"101-0047 Tokyo-to, 2-8-4 Uchikanda, Chiyoda-ku, Japan","2,188 reviews",8.5,4 out of 5,Very good,no,yes,no,NA,yes,yes,Buffet,single bed,NA,Small Double Room - Non-Smoking,"₹ 8,821"
Onyado Nono Asakusa Natural Hot Spring,yes,"111-0032 Tokyo-to, Taito-ku Asakusa 2-7-20, Japan","2,079 reviews",8.9,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Standard Double Room,"₹ 17,202"
Oak Hotel Edo,yes,"135-0044 Tokyo-to, Koto-ku Morishita 2-17-7 , Japan",576 reviews,8.2,2 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Balcony,"₹ 6,141"
Shinagawa Prince Hotel,no,"108-8611 Tokyo-to, Minato-ku, Takanawa 4-10-30, Japan","9,171 reviews",7.9,3 out of 5,Good,no,yes,yes,Bar,yes,yes,Buffet,single bed,double bed,Main Tower 6th-16th Floor Twin Room - Non-Smoking,"₹ 16,816"
Miyako Shinjuku Hotel 都-新宿-,yes,"169-0073 Tokyo-to, 百人町１−１７−１５, Japan",191 reviews,7.3,3 out of 5,Good,no,yes,no,NA,no,no,NA,NA,double bed,Twin Room,"₹ 5,128"
&AND HOSTEL MINAMISENJU,yes,"116-0003 Tokyo-to, Arakawa-ku Minamisenju 3-2-9, Japan","1,175 reviews",7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,NA,double bed,Economy Double Room,"₹ 4,368"
Fujiterrace Yoga,yes,"158-0094 Tokyo-to, 玉川台2-12-11, Japan",NA,NA,2 out of 5,Superb 9.1,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,150"
Asakusa Hotel Hatago,yes,"111-0043 Tokyo-to, Taito-ku Komagata 2-6-8, Japan","1,354 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Economy Double Room With Small Double Bed - Non Smoking,"₹ 6,364"
APA Hotel Asakusa Kaminarimon Minami,yes,"111-0034 Tokyo-to, Taito-ku Kaminarimon 2-9-1, Japan",893 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Standard Double Room,"₹ 6,476"
Lucky Hostel,yes,"169-0074 Tokyo-to, Shinjuku-ku Kitashinjuku 3-1-14 Akase Bld 3F, Japan",508 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Economy Triple Room,"₹ 3,685"
the b shimbashi toranomon,yes,"105-0003 Tokyo-to, Minato-ku Nishi Shimbashi 1-17-13, Japan","1,004 reviews",8.1,2 out of 5,Very good,no,yes,no,NA,yes,yes,Breakfast to go,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 11,361"
Premier Hotel Cabin Shinjuku,yes,"160-0021 Tokyo-to, Shinjuku-ku, Kabuki-cho 2-40-3, Japan",880 reviews,7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,"Asian, American",single bed,double bed,Renovated Double Room with Small Double Bed - Non-Smoking,"₹ 8,622"
Ginza Capital Hotel Moegi,yes,"104-0045 Tokyo-to, Chuo-ku Tsukiji 3-3-1, Japan",292 reviews,8.5,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Twin Room - Non Smoking,"₹ 10,741"
Andon Ryokan,yes,"111-0021 Tokyo-to, Taito-ku Nihonzutsumi  2-34-10 , Japan",299 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,no,"Continental, Vegetarian, Vegan, Gluten-free, Asian, American",single bed,NA,Japanese-Style Double Room with Shared Bathroom,"₹ 6,215"
APA Hotel & Resort Tokyo Bay Shiomi,yes,"135-0052 Tokyo-to, Koto-ku Shiomi  2-8-6 , Japan",738 reviews,7.8,3 out of 5,Good,no,yes,no,NA,yes,yes,American,single bed,NA,Double Room with Small Double Bed - Non-Smoking,"₹ 6,476"
HOTEL MYSTAYS Ueno East,yes,"110-0015 Tokyo-to, Taito-ku, Higashi-Ueno 5-5-6, Japan","1,215 reviews",7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 5,834"
Ueno正和ビル,yes,"110-0003 Tokyo-to, Taito-ku Negishi 2-2-8, Japan",49 reviews,7.8,3 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,NA,Two-Bedroom Apartment,"₹ 11,724"
Sotetsu Fresa Inn Tokyo-Toyocho,yes,"135-0016 Tokyo-to, Koto-ku, Toyo 4-4-3, Japan",745 reviews,8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 8,110"
APA Hotel Ningyocho-eki Kita,yes,"103-0012 Tokyo-to, Chuo-ku Nihonbashi Horidomecho 2-9-4, Japan","1,036 reviews",7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Smoking,"₹ 6,381"
JR-East Hotel Mets Komagome,yes,"170-0003 Tokyo-to, 2-1-39 Komagome Toshima-ku, Japan",180 reviews,8.5,3 out of 5,Very good,no,yes,no,NA,no,no,American,single bed,double bed,Single Room (2 Adult) - Non-Smoking,"₹ 5,682"
Hotel Route-Inn Grand Tokyo Asakusabashi,yes,"111-0053 Tokyo-to, Taito-ku Asakusabashi 2-29-14, Japan",540 reviews,8.4,1 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room - Non-Smoking,"₹ 7,704"
Toyoko Inn Tokyo Ikebukuro Kita guchi No 2,yes,"171-0014 Tokyo-to, Toshima-ku Ikebukuro 2-51-2, Japan",407 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Economy Double Room - Smoking,"₹ 5,862"
Toyoko Inn Tokyo Uguisudani Ekimae,yes,"110-0003 Tokyo-to, Taito-ku Negishi 1-2-17 , Japan",357 reviews,7.6,4 out of 5,Good,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Economy Double Room - Smoking,"₹ 6,155"
nestay inn tokyo senju,yes,"120-0034 Tokyo-to, Adachi-ku Senju 4-23-12 Kabocha no Basha, Japan",286 reviews,7.5,4 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,NA,Twin Room,"₹ 3,768"
APA Hotel Ginza-Takaracho Tokyo Yaesu Minami-guchi,yes,"104-0031 Tokyo-to, Chuo-ku Kyobashi 3-11-2, Japan","1,469 reviews",7.4,3 out of 5,Good,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 8,598"
Citadines Central Shinjuku Tokyo,yes,"160-0021 Tokyo-to, Shinjuku-ku, Kabuki-Cho 1-2-9, Japan","1,445 reviews",8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 14,591"
Hotel Metropolitan Edmont Tokyo,yes,"102-8130 Tokyo-to, Chiyoda-ku Iidabashi 3-10-8 , Japan","1,794 reviews",8.6,3 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,Buffet,single bed,double bed,"Standard Room, 1 Double Bed(Small Double)","₹ 10,384"
Daiwa Roynet Hotel Tokyo Osaki,no,"141-0032 Tokyo-to, Shinagawa-ku, Osaki 2-1-3 , Japan",565 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,Italian,single bed,double bed,Standard Double Room - Smoking,"₹ 10,784"
Ginza Grand Hotel,yes,"104-0061 Tokyo-to, Chuo-ku, Ginza 8-6-15, Japan","2,090 reviews",7.4,3 out of 5,Good,yes,yes,yes,NA,yes,yes,American,single bed,double bed,Room Selected at Check-In - Double Use,"₹ 14,188"
Laluna Higashiikebukuro,no,"170-0013 Tokyo-to, 豊島区東池袋５−３１−１０, Japan",NA,NA,1 out of 5,Superb 9.5,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,195"
Ryokan Kamogawa Asakusa,yes,"111-0032 Tokyo-to, Taito-ku, Asakusa 1-30-10, Japan",216 reviews,9.2,3 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,single bed,NA,Japanese-Style Economy Room,"₹ 13,957"
the b akasaka-mitsuke,yes,"107-0052 Tokyo-to, Minato-ku, Akasaka 3-21-7 , Japan","1,407 reviews",7.9,1 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Modern Superior Double Room - Non-Smoking,"₹ 12,282"
Apartment Hotel Shinjuku,yes,"160-0022 Tokyo-to, Shinjuku-ku, Shinjuku 4-4-10, Japan","1,197 reviews",7.4,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Small Double Bed,"₹ 6,364"
APA Hotel Kodemmacho-ekimae,yes,"103-0011 Tokyo-to, Chuo-ku Nihonbashi Odenmacho 14-20, Japan",795 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,Italian,single bed,double bed,Double Room - Smoking,"₹ 6,381"
Hotel New Tohoku,yes,"110-0015 Tokyo-to, Taito-ku, Higashiueno 3-14-2, Japan",572 reviews,7.0,1 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Small Double Bed - No Elevator,"₹ 5,527"
Sakura Ryokan Asakusa Iriya,yes,"110-0013 Tokyo-to, Taito-ku, Iriya 2-6-2, Japan",406 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Japanese-Style Triple Room with Shared Toilet - Non-Smoking,"₹ 6,940"
Super Hotel Asakusa,yes,"111-0032 Tokyo-to, Taito-ku Asakusa 2-33-1, Japan","1,498 reviews",8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,"Continental, Asian",single bed,double bed,Double Room - Non-Smoking,"₹ 7,023"
安心お宿 秋葉原電気街店-男性専用,yes,"101-0021 Tokyo-to, Chiyoda-ku Sotokanda 1-2-12, Japan",665 reviews,8.5,1 out of 5,Very good,no,yes,no,NA,no,no,NA,single bed,NA,VIP Male Only Capsule Room 2 Capsules,"₹ 8,374"
HOTEL MYSTAYS PREMIER Omori,yes,"140-0013 Tokyo-to, Shinagawa-ku Minami-Oi 6-19-3, Japan","2,481 reviews",8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Comfort Queen Room - Non-Smoking,"₹ 6,859"
the b akasaka-mitsuke,yes,"107-0052 Tokyo-to, Minato-ku, Akasaka 3-21-7 , Japan","1,407 reviews",7.9,1 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Modern Superior Double Room - Non-Smoking,"₹ 12,282"
Apartment Hotel Shinjuku,yes,"160-0022 Tokyo-to, Shinjuku-ku, Shinjuku 4-4-10, Japan","1,197 reviews",7.4,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Small Double Bed,"₹ 6,364"
APA Hotel Kodemmacho-ekimae,yes,"103-0011 Tokyo-to, Chuo-ku Nihonbashi Odenmacho 14-20, Japan",795 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,Italian,single bed,double bed,Double Room - Smoking,"₹ 6,381"
Hotel New Tohoku,yes,"110-0015 Tokyo-to, Taito-ku, Higashiueno 3-14-2, Japan",572 reviews,7.0,1 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Small Double Bed - No Elevator,"₹ 5,527"
Sakura Ryokan Asakusa Iriya,yes,"110-0013 Tokyo-to, Taito-ku, Iriya 2-6-2, Japan",406 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Japanese-Style Triple Room with Shared Toilet - Non-Smoking,"₹ 6,940"
Super Hotel Asakusa,yes,"111-0032 Tokyo-to, Taito-ku Asakusa 2-33-1, Japan","1,498 reviews",8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,"Continental, Asian",single bed,double bed,Double Room - Non-Smoking,"₹ 7,023"
安心お宿 秋葉原電気街店-男性専用,yes,"101-0021 Tokyo-to, Chiyoda-ku Sotokanda 1-2-12, Japan",665 reviews,8.5,2 out of 5,Very good,no,yes,no,NA,no,no,NA,single bed,NA,VIP Male Only Capsule Room 2 Capsules,"₹ 8,374"
HOTEL MYSTAYS PREMIER Omori,yes,"140-0013 Tokyo-to, Shinagawa-ku Minami-Oi 6-19-3, Japan","2,481 reviews",8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Comfort Queen Room - Non-Smoking,"₹ 6,859"
Hotel Wing International Shimbashi Onarimon,yes,"105-0004 Tokyo-to, 6-20-8 Shimbashi, Minato-ku, Japan","1,241 reviews",8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Small Double Room - Non Smoking,"₹ 7,637"
plat hostel keikyu asakusa karin,yes,"130-0005 Tokyo-to, Sumida-ku Higashikomagata 2-11-2, Japan",287 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,NA,double bed,Small Double Room with Shared Shower and Toilet,"₹ 5,276"
APA Hotel Higashi Shinjuku Kabukicho Tower,yes,"160-0021 Tokyo-to, Shinjuku-ku Kabukicho 2-31-12, Japan","5,485 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,American,single bed,double bed,Double Room - Non-Smoking,"₹ 10,607"
Super Hotel Tokyo Kameido,yes,"136-0071 Tokyo-to, Koto-ku Kameido 2-13-6, Japan",176 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Double Room,"₹ 5,806"
Hotel Amanek Kamata-Eki Mae,yes,"144-0051 Tokyo-to, Ota-ku Nishikamata 7-4-11, Japan","1,643 reviews",8.1,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Twin Room,"₹ 5,644"
Bay Hotel Tokyo Hamamatsucho,yes,"105-0013 Tokyo-to, Minato-ku Hamamatsucho 1-16-9, Japan","1,837 reviews",8.1,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Twin Room - Non-Smoking,"₹ 12,282"
ICI HOTEL Tokyo Hatchobori,yes,"104-0032 Tokyo-to, Chuo-ku Hatchobori 3-26, Japan",507 reviews,7.9,5 out of 5,Good,no,yes,no,NA,yes,yes,"Continental, Vegetarian, Vegan, Halal",single bed,double bed,Compact Twin Room,"₹ 6,903"
Belmont Hotel,no,"111-0052 Tokyo-to, Taito-ku Yanagibashi 1-2-8 , Japan",285 reviews,7.6,3 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Asian, American",single bed,NA,Standard Double Room with Small Double Bed - Smoking,"₹ 6,141"
Miyako City Tokyo Takanawa,yes,"108-0074 Tokyo-to, Minato-ku Takanawa 3-19-17, Japan","2,329 reviews",8.7,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,Buffet,single bed,double bed,Moderate King Room,"₹ 14,320"
Pullman Tokyo Tamachi,yes,"108-8566 Tokyo-to, Minato-ku Shibaura 3-1-21, Japan",301 reviews,8.8,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,American,single bed,double bed,Superior Twin Room,"₹ 29,171"
Amanecer Hotel,yes,"103-0004 Tokyo-to, 中央区東日本橋2－26－2, Japan",55 reviews,8.6,3 out of 5,Fabulous,no,yes,no,NA,yes,no,NA,NA,double bed,Superior Double Room,"₹ 11,166"
Centurion Hotel Residential Akasaka Station,yes,"107-0052 Tokyo-to, Minato-ku Akasaka 3-12-3, Japan",627 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room - Non Smoking,"₹ 9,100"
APA Hotel Akihabara-Ekimae,no,"101-0025 Tokyo-to, Chiyoda-ku Kanda Sakuma-cho 2-13-20, Japan","1,092 reviews",7.7,2 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room - Smoking,"₹ 8,542"
Super Hotel Lohas Ikebukuro-Eki Kitaguchi,yes,"171-0014 Tokyo-to, Toshima-ku, Ikebukuro 2-62-14, Japan","1,148 reviews",8.0,4 out of 5,Very good,yes,yes,no,NA,yes,yes,"Vegetarian, Halal, Asian, American",single bed,double bed,Double Room with Small Double Bed,"₹ 6,733"
APA Hotel Ochanomizu-Ekikita,yes,"113-0034 Tokyo-to, Bunkyo-ku, Ushima 3-1-6, Japan","1,491 reviews",7.7,3 out of 5,Good,no,yes,no,Bar,yes,yes,"Italian, Asian",single bed,double bed,Double Room - Non-Smoking,"₹ 7,085"
Hotel + Hostel TOKYO AKIHABARA,yes,"111-0053 Tokyo-to, Taito-ku, Asakusabashi 4-11-6, Japan",323 reviews,8.1,3 out of 5,Very good,yes,no,no,NA,yes,yes,NA,single bed,NA,Quadruple Room with Private Bathroom,"₹ 13,399"
Mitsui Garden Hotel Jingugaien Tokyo Premier,yes,"160-0013 Tokyo-to, Shinjuku-ku Kasumigaoka-cho 11-3, Japan","6,378 reviews",8.8,1 out of 5,Fabulous,no,yes,no,NA,yes,yes,"Italian, Asian",single bed,double bed,Moderate (with balcony),"₹ 20,299"
Ueno Hotel,yes,"110-0005 Tokyo-to, Taito-ku Ueno 7-12-9 , Japan","2,523 reviews",7.4,1 out of 5,Good,no,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room - Non-Smoking,"₹ 5,806"
HOTEL SUI KANDA by ABEST,yes,"101-0044 Tokyo-to, Chiyoda-ku Kaji-cho 1-9, Japan",779 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,yes,yes,American,single bed,double bed,Standard Double Room - Non-Smoking,"₹ 7,449"
安心お宿 新橋駅前店-男性専用,yes,"105-0004 Tokyo-to, Minato-ku Shinbashi 3-21-6, Japan",383 reviews,8.0,3 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,NA,Standard Two Capsule Rooms for Male,"₹ 7,258"
Enzo Tokyo,yes,"167-0023 Tokyo-to, Suginami-Ku, Kamiigusa1-32-10 , Japan",615 reviews,7.4,2 out of 5,Good,no,no,no,NA,yes,yes,NA,single bed,NA,Triple Room with Private Bathroom,"₹ 2,512"
Hotel Route-Inn Tokyo Asagaya,yes,"166-0015 Tokyo-to, Suginami-ku, Naritahigashi 5-35-14, Japan",502 reviews,7.6,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Smoking,"₹ 7,118"
Super Hotel Tokyo Akabane Eki Minamiguchi,no,"115-0044 Tokyo-to, Kita-ku Akabane 1-9-1, Japan",464 reviews,8.4,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe Double Room,"₹ 5,695"
HOTEL LiVEMAX Asakusabashi-Eki Kitaguchi,no,"111-0052 Tokyo-to, Taito-ku Yanagibashi 2-7-2, Japan",256 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,NA,Double Room with Small Double Bed - Non-Smoking,"₹ 5,806"
Hotel Kazusaya,no,"103-0023 Tokyo-to, 4-7-15 Nihombashihoncho, Chuo-ku, Japan",765 reviews,8.7,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed with Bath,"₹ 9,435"
Hotel Trusty Tokyo Bayside,yes,"135-0063 Tokyo-to, Koto-ku Ariake  3-1-15 , Japan","2,098 reviews",7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 7,369"
APA Hotel Ayase Ekimae,yes,"120-0005 Tokyo-to, Adachi-ku Ayase 3-7-18, Japan","1,305 reviews",7.9,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room - Smoking,"₹ 5,125"
APA Hotel Shimbashi Onarimon,yes,"105-0004 Tokyo-to, Minato-ku, Shinbashi 6-10-3 , Japan",811 reviews,7.1,3 out of 5,Good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 9,547"
Ai Hotel Keikyu Kamata-ekimae,yes,"144-0052 Tokyo-to, 4-18-24 Kamata, Ota-ku, Japan","1,300 reviews",7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Economy Double Room,"₹ 5,370"
Sakura Hotel Hatagaya,yes,"151-0072 Tokyo-to, Shibuya-ku, Hatagaya 1-32-3, Japan",699 reviews,7.2,3 out of 5,Good,yes,yes,no,NA,yes,yes,American,single bed,double bed,Double Room,"₹ 7,704"
Sotetsu Fresa Inn Tokyo Kanda,yes,"101-0035 Tokyo-to, Chiyoda-ku, Kanda Konya-cho 8-1, Japan","1,394 reviews",8.3,5 out of 5,Very good,no,yes,no,NA,yes,yes,Asian,single bed,double bed,Double Room - Non-Smoking,"₹ 7,816"
Sakura Sky Hotel,yes,"130-0022 Tokyo-to, Sumida-ku Kotobashi 4-9-3, Japan",493 reviews,8.3,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,NA,Twin Room with Shower - Late Check-in 20:00,"₹ 6,130"
HOTEL MYSTAYS Gotanda,yes,"141-0022 Tokyo-to, Shinagawa-ku, Higashigotanda 2-5-4, Japan",626 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room with Small Double Bed - Non-Smoking,"₹ 6,979"
Villa Fontaine Premier Haneda Airport,yes,"144-0041 Tokyo-to, Ota-ku Haneda Airport 2-7-1, Japan",216 reviews,9.1,3 out of 5,Superb,yes,yes,yes,Bar,yes,yes,"Vegetarian, Asian, American",single bed,double bed,Deluxe King Room with River View - Non-Smoking,"₹ 26,972"
Dormy Inn Premium Tokyo Kodenmacho,yes,"103-0001 Tokyo-to, Chuo-ku Nihonbashi Kodenma-cho 2-3, Japan",471 reviews,8.6,3 out of 5,Fabulous,no,yes,no,NA,yes,yes,"Continental, Asian",single bed,double bed,Double Room - Non-Smoking,"₹ 13,723"
APA Hotel Akihabara Ekihigashi,yes,"101-0025 Tokyo-to, Chiyoda-ku Kanda Sakumacho 3-2, Japan","1,169 reviews",8.2,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 8,542"
APA Hotel Shinagawa Togoshi Ekimae,yes,"142-0041 Tokyo-to, Shinagawa-ku Togoshi 1-15-17, Japan",572 reviews,7.8,3 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Standard Double Room (Non Smoking),"₹ 7,085"
ID Ohmori20,yes,"143-0012 Tokyo-to, 大森東2-1-8, Japan",2 reviews,8.5,4 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,823"
